pitcher,game_date,IP,ER,R,H,BB,SO,Pit,rest_days,opp_ops,is_home,avg_ip_last3,avg_er_last3,opp_team,Team,season_era,season_whip,hand
Andrew Abbott,2024/8/7 00:00,5,6,6,6,3,7,104,5,0.678,0,4.37,4,MIA,,3.72,1.3,L
Andrew Abbott,2024/8/12 00:00,6.2,1,1,5,2,6,93,5,0.703,1,5.1,3,STL,,3.72,1.3,L
Andrew Abbott,2024/8/18 00:00,5,4,4,6,1,4,83,6,0.71,1,5.4,3.67,KC,,3.72,1.3,L
Andrew Heaney,2024/4/2 00:00,4.2,1,3,4,0,7,90,5,0.669,0,4.2,1,TB,,4.28,1.25,L
Andrew Heaney,2024/4/8 00:00,3.2,6,6,4,3,2,82,6,0.741,1,3.7,3.5,HOU,,4.28,1.25,L
Andrew Heaney,2024/4/13 00:00,3.2,2,2,4,4,1,79,5,0.741,0,3.53,3,HOU,,4.28,1.25,L
Andrew Heaney,2024/4/19 00:00,5,3,3,3,2,5,90,6,0.724,0,3.8,3.67,ATL,,4.28,1.25,L
Andrew Heaney,2024/4/25 00:00,6,4,4,5,0,7,79,6,0.687,1,4.73,3,SEA,,4.28,1.25,L
Andrew Heaney,2024/5/1 00:00,7,1,1,4,0,4,75,6,0.684,1,6,2.67,WSH,,4.28,1.25,L
Andrew Heaney,2024/5/6 00:00,6,1,2,7,0,5,97,5,0.694,0,6.33,2,OAK,,4.28,1.25,L
Andrew Heaney,2024/5/11 00:00,5,2,2,8,0,8,85,5,0.704,0,6,1.33,COL,,4.28,1.25,L
Andrew Heaney,2024/5/17 00:00,3.2,2,3,5,2,5,83,6,0.671,1,4.73,1.67,LAA,,4.28,1.25,L
Andrew Heaney,2024/5/23 00:00,3.1,3,4,9,2,1,82,6,0.75,0,3.77,2.33,PHI,,4.28,1.25,L
Andrew Heaney,2024/5/28 00:00,2.1,0,0,2,1,1,41,5,0.777,1,2.8,1.67,AZ,,4.28,1.25,L
Andrew Heaney,2024/6/2 00:00,6,0,0,4,0,7,94,5,0.678,0,3.73,1,MIA,,4.28,1.25,L
Andrew Heaney,2024/6/8 00:00,5.2,3,3,5,1,5,83,6,0.701,1,4.43,1,SF,,4.28,1.25,L
Andrew Heaney,2024/6/14 00:00,4.2,3,3,6,3,4,81,6,0.687,0,5.13,2,SEA,,4.28,1.25,L
Andrew Heaney,2024/6/19 00:00,6,3,3,4,2,9,89,5,0.734,1,5.13,3,NYM,,4.28,1.25,L
Andrew Heaney,2024/6/25 00:00,5,2,2,6,2,4,90,6,0.729,0,5.07,2.67,MIL,,4.28,1.25,L
Andrew Heaney,2024/6/30 00:00,7,2,2,5,0,10,93,5,0.751,0,6,2.33,BAL,,4.28,1.25,L
Andrew Heaney,2024/7/6 00:00,5.1,0,0,3,2,7,92,6,0.669,1,5.7,1.33,TB,,4.28,1.25,L
Andrew Heaney,2024/7/12 00:00,5,2,3,5,2,5,84,6,0.741,0,5.7,1.33,HOU,,4.28,1.25,L
Andrew Heaney,2024/7/21 00:00,5,0,0,2,3,4,100,9,0.751,1,5.03,0.67,BAL,,4.28,1.25,L
Andrew Heaney,2024/7/26 00:00,5,4,4,7,1,4,83,5,0.703,0,5,2,TOR,,4.28,1.25,L
Andrew Heaney,2024/7/31 00:00,4.1,6,6,6,1,2,86,5,0.703,0,4.7,3.33,STL,,4.28,1.25,L
Andrew Heaney,2024/8/5 00:00,6,1,1,1,1,4,80,5,0.741,1,5.03,3.67,HOU,,4.28,1.25,L
Andrew Heaney,2024/8/11 00:00,4.2,3,4,5,2,4,83,6,0.761,0,4.77,3.33,NYY,,4.28,1.25,L
Andrew Heaney,2024/8/16 00:00,4.1,4,4,5,1,8,97,5,0.726,1,4.77,2.67,MIN,,4.28,1.25,L
Andrew Heaney,2024/8/21 00:00,5,0,0,5,1,8,90,5,0.672,1,4.43,2.33,PIT,,4.28,1.25,L
Andrew Heaney,2024/8/27 00:00,5,1,1,5,1,2,71,6,0.618,0,4.7,1.67,CWS,,4.28,1.25,L
Andrew Heaney,2024/9/3 00:00,5,0,0,3,1,8,86,7,0.761,1,5,0.33,NYY,,4.28,1.25,L
Andrew Heaney,2024/9/8 00:00,6,3,4,3,1,8,96,5,0.671,1,5.33,1.33,LAA,,4.28,1.25,L
Andrew Heaney,2024/9/15 00:00,5,3,3,7,1,3,89,7,0.687,0,5.33,2,SEA,,4.28,1.25,L
Andrew Heaney,2024/9/22 00:00,5.2,4,4,7,1,4,94,7,0.687,1,5.4,3.33,SEA,,4.28,1.25,L
Andrew Heaney,2024/9/28 00:00,4,7,7,10,0,3,88,6,0.671,0,4.73,4.67,LAA,,4.28,1.25,L
Andrew Walters,2024/9/12 00:00,1,0,1,0,1,0,14,5,0.669,1,1,0,TB,,0,0.69,R
Andrew Walters,2024/9/13 00:00,1,0,0,0,0,1,13,1,0.669,1,1,0,TB,,0,0.69,R
Andrew Walters,2024/9/16 00:00,1,0,0,0,0,1,9,3,0.726,1,1,0,MIN,,0,0.69,R
Andrew Walters,2024/9/17 00:00,1,0,0,0,1,1,20,1,0.726,1,1,0,MIN,,0,0.69,R
Andrew Walters,2024/9/19 00:00,0.2,0,0,0,0,1,9,2,0.726,1,0.73,0,MIN,,0,0.69,R
Andrew Walters,2024/9/21 00:00,1,0,0,0,0,2,9,2,0.703,0,0.73,0,STL,,0,0.69,R
Andrew Walters,2024/9/22 00:00,0.1,0,0,0,2,0,17,1,0.703,0,0.43,0,STL,,0,0.69,R
Andrew Walters,2024/9/25 00:00,1.2,0,0,0,0,0,20,3,0.693,1,0.77,0,CIN,,0,0.69,R
Andrew Walters,2024/9/28 00:00,1,0,0,1,1,0,21,3,0.741,1,0.77,0,HOU,,0,0.69,R
Andrew Walters,2024/10/9 00:00,1,0,0,0,0,1,16,11,0.685,0,1.07,0,DET,,0,0.69,R
Andrew Walters,2024/10/12 00:00,0.1,1,1,1,1,1,16,3,0.685,1,0.7,0.33,DET,,0,0.69,R
Andrew Walters,2024/10/14 00:00,1,0,0,0,1,1,21,2,0.761,0,0.7,0.33,NYY,,0,0.69,R
Andrew Walters,2024/10/17 00:00,0.2,0,0,0,0,1,12,3,0.761,1,0.43,0.33,NYY,,0,0.69,R
Andre Pallante,2024/3/28 00:00,1.2,1,1,2,0,2,22,5,0.781,0,1.2,1,LAD,,3.78,1.3,R
Andre Pallante,2024/3/31 00:00,1.1,2,2,1,1,1,24,3,0.781,0,1.15,1.5,LAD,,3.78,1.3,R
Andre Pallante,2024/4/3 00:00,1,0,0,0,0,1,16,3,0.745,0,1.1,1,SD,,3.78,1.3,R
Andre Pallante,2024/4/4 00:00,0.2,0,0,0,1,0,19,1,0.678,1,0.77,0.67,MIA,,3.78,1.3,R
Andre Pallante,2024/4/8 00:00,0.1,0,0,0,0,0,2,4,0.75,1,0.43,0,PHI,,3.78,1.3,R
Andre Pallante,2024/4/10 00:00,0,2,2,3,1,0,12,2,0.75,1,0.1,0.67,PHI,,3.78,1.3,R
Andre Pallante,2024/4/13 00:00,1,0,0,0,1,2,17,3,0.777,0,0.37,0.67,AZ,,3.78,1.3,R
Andre Pallante,2024/4/14 00:00,1,0,0,3,0,0,22,1,0.777,0,0.67,0.67,AZ,,3.78,1.3,R
Andre Pallante,2024/4/20 00:00,3,2,3,5,1,0,53,6,0.729,1,1.67,0.67,MIL,,3.78,1.3,R
Andre Pallante,2024/5/29 00:00,6,0,0,3,3,4,86,39,0.693,0,3.33,0.67,CIN,,3.78,1.3,R
Andre Pallante,2024/6/4 00:00,3,6,6,6,3,1,75,6,0.741,0,4,2.67,HOU,,3.78,1.3,R
Andre Pallante,2024/6/9 00:00,5,0,0,3,1,6,68,5,0.704,1,4.67,2,COL,,3.78,1.3,R
Andre Pallante,2024/6/15 00:00,3.1,1,2,5,0,4,59,6,0.71,0,3.7,2.33,CHC,,3.78,1.3,R
Andre Pallante,2024/6/20 00:00,5.1,5,5,7,3,5,95,5,0.701,1,4.4,2,SF,,3.78,1.3,R
Andre Pallante,2024/6/28 00:00,5.1,0,0,4,3,5,88,8,0.693,1,4.43,2,CIN,,3.78,1.3,R
Andre Pallante,2024/7/4 00:00,7,1,1,4,1,5,90,6,0.672,0,5.73,2,PIT,,3.78,1.3,R
Andre Pallante,2024/7/10 00:00,6.1,4,4,6,0,5,101,6,0.71,1,6.07,1.67,KC,,3.78,1.3,R
Andre Pallante,2024/7/22 00:00,6,1,1,3,2,3,98,12,0.672,0,6.37,2,PIT,,3.78,1.3,R
Andre Pallante,2024/7/29 00:00,5,3,3,7,2,5,92,7,0.686,1,5.7,2.67,TEX,,3.78,1.3,R
Andre Pallante,2024/8/5 00:00,4.2,5,5,5,2,2,90,7,0.734,1,5.07,3,NYM,,3.78,1.3,R
Andre Pallante,2024/8/10 00:00,5.2,1,2,3,4,4,104,5,0.71,0,4.8,3,KC,,3.78,1.3,R
Andre Pallante,2024/8/17 00:00,7,2,2,4,2,5,95,7,0.781,1,5.47,2.67,LAD,,3.78,1.3,R
Andre Pallante,2024/8/23 00:00,7,1,1,5,2,5,99,6,0.726,0,6.4,1.33,MIN,,3.78,1.3,R
Andre Pallante,2024/8/28 00:00,5.2,2,2,8,2,3,104,5,0.745,1,6.4,1.67,SD,,3.78,1.3,R
Andre Pallante,2024/9/2 00:00,5,5,5,5,5,3,100,5,0.729,0,5.73,2.67,MIL,,3.78,1.3,R
Andre Pallante,2024/9/10 00:00,5,3,3,6,5,6,88,8,0.693,1,5.07,3.33,CIN,,3.78,1.3,R
Andre Pallante,2024/9/16 00:00,7,0,0,4,1,9,100,6,0.672,1,5.67,2.67,PIT,,3.78,1.3,R
Andre Pallante,2024/9/22 00:00,7,1,1,1,2,4,85,6,0.703,1,6.33,1.33,CLE,,3.78,1.3,R
Andre Pallante,2024/9/28 00:00,5,3,4,7,0,4,74,6,0.701,0,6.33,1.33,SF,,3.78,1.3,R
Anthony Banda,2024/5/19 00:00,1,0,0,0,0,1,9,5,0.693,1,1,0,CIN,,3.08,1.25,L
Anthony Banda,2024/5/20 00:00,0.2,0,0,1,0,0,12,1,0.777,1,0.6,0,AZ,,3.08,1.25,L
Anthony Banda,2024/5/22 00:00,1,0,0,0,0,1,9,2,0.777,1,0.73,0,AZ,,3.08,1.25,L
Anthony Banda,2024/5/26 00:00,2,0,0,1,1,1,27,4,0.693,0,1.07,0,CIN,,3.08,1.25,L
Anthony Banda,2024/5/29 00:00,1,0,0,1,1,1,25,3,0.734,0,1.33,0,NYM,,3.08,1.25,L
Anthony Banda,2024/5/31 00:00,1,0,0,0,1,1,15,2,0.704,1,1.33,0,COL,,3.08,1.25,L
Anthony Banda,2024/6/5 00:00,2,0,1,1,1,2,33,5,0.672,0,1.33,0,PIT,,3.08,1.25,L
Anthony Banda,2024/6/7 00:00,0.2,0,0,2,0,2,16,2,0.761,0,1.07,0,NYY,,3.08,1.25,L
Anthony Banda,2024/6/11 00:00,1,0,0,1,0,2,14,4,0.686,1,1.07,0,TEX,,3.08,1.25,L
Anthony Banda,2024/6/12 00:00,1,0,0,0,0,0,10,1,0.686,1,0.73,0,TEX,,3.08,1.25,L
Anthony Banda,2024/6/15 00:00,2.1,2,2,2,2,2,32,3,0.71,1,1.37,0.67,KC,,3.08,1.25,L
Anthony Banda,2024/6/18 00:00,1,0,0,1,1,1,23,3,0.704,0,1.37,0.67,COL,,3.08,1.25,L
Anthony Banda,2024/6/21 00:00,1.1,0,1,0,0,1,17,3,0.671,1,1.4,0.67,LAA,,3.08,1.25,L
Anthony Banda,2024/6/25 00:00,1,0,0,0,1,0,13,4,0.618,0,1.03,0,CWS,,3.08,1.25,L
Anthony Banda,2024/6/28 00:00,0.1,0,0,0,0,0,3,3,0.701,0,0.73,0,SF,,3.08,1.25,L
Anthony Banda,2024/6/29 00:00,1,0,0,0,1,2,17,1,0.701,0,0.7,0,SF,,3.08,1.25,L
Anthony Banda,2024/7/3 00:00,0.2,0,0,0,1,1,14,4,0.777,1,0.43,0,AZ,,3.08,1.25,L
Anthony Banda,2024/7/4 00:00,1.2,1,1,3,1,1,25,1,0.777,1,0.8,0.33,AZ,,3.08,1.25,L
Anthony Banda,2024/7/7 00:00,1,2,2,3,1,1,19,3,0.729,1,0.8,1,MIL,,3.08,1.25,L
Anthony Banda,2024/7/10 00:00,0.1,0,0,1,0,0,10,3,0.75,0,0.77,1,PHI,,3.08,1.25,L
Anthony Banda,2024/7/11 00:00,1,1,1,3,0,2,19,1,0.75,0,0.7,1,PHI,,3.08,1.25,L
Anthony Banda,2024/7/13 00:00,1,0,0,1,0,0,9,2,0.685,0,0.7,0.33,DET,,3.08,1.25,L
Anthony Banda,2024/7/14 00:00,0.2,0,0,0,0,1,4,1,0.685,0,0.73,0.33,DET,,3.08,1.25,L
Anthony Banda,2024/7/19 00:00,1,0,0,0,0,2,17,5,0.741,1,0.73,0,BOS,,3.08,1.25,L
Anthony Banda,2024/7/20 00:00,1,2,2,1,1,0,16,1,0.741,1,0.73,0.67,BOS,,3.08,1.25,L
Anthony Banda,2024/7/21 00:00,1,0,0,1,0,1,15,1,0.741,1,1,0.67,BOS,,3.08,1.25,L
Anthony Banda,2024/7/24 00:00,1.1,0,0,0,1,3,24,3,0.701,1,1.03,0.67,SF,,3.08,1.25,L
Anthony Banda,2024/7/27 00:00,1.1,0,0,0,0,2,13,3,0.741,0,1.07,0,HOU,,3.08,1.25,L
Anthony Banda,2024/7/30 00:00,1,0,0,0,0,1,16,3,0.745,0,1.07,0,SD,,3.08,1.25,L
Anthony Banda,2024/8/2 00:00,1,0,0,1,0,1,17,3,0.694,0,1.03,0,OAK,,3.08,1.25,L
Anthony Banda,2024/8/4 00:00,1,0,0,0,0,1,12,2,0.694,0,1,0,OAK,,3.08,1.25,L
Anthony Banda,2024/8/5 00:00,1,0,0,1,1,2,21,1,0.75,1,1,0,PHI,,3.08,1.25,L
Anthony Banda,2024/8/9 00:00,1.1,0,0,1,0,3,21,4,0.672,1,1.03,0,PIT,,3.08,1.25,L
Anthony Banda,2024/8/11 00:00,0.2,2,2,3,0,0,16,2,0.672,1,0.77,0.67,PIT,,3.08,1.25,L
Anthony Banda,2024/8/14 00:00,1,0,0,0,0,1,13,3,0.729,0,0.77,0.67,MIL,,3.08,1.25,L
Anthony Banda,2024/8/15 00:00,0.1,0,0,0,0,0,1,1,0.729,0,0.43,0.67,MIL,,3.08,1.25,L
Anthony Banda,2024/8/16 00:00,0.2,0,0,2,0,1,16,1,0.703,0,0.43,0,STL,,3.08,1.25,L
Anthony Banda,2024/8/20 00:00,0.2,0,0,0,0,1,10,4,0.687,1,0.17,0,SEA,,3.08,1.25,L
Anthony Banda,2024/8/21 00:00,1.1,0,0,0,1,3,19,1,0.687,1,0.5,0,SEA,,3.08,1.25,L
Anthony Banda,2024/8/25 00:00,1,0,0,1,0,1,14,4,0.669,1,0.77,0,TB,,3.08,1.25,L
Anthony Banda,2024/8/28 00:00,1.1,0,0,1,0,1,13,3,0.751,1,1.07,0,BAL,,3.08,1.25,L
Anthony Banda,2024/8/29 00:00,1,0,0,1,0,1,15,1,0.751,1,1.03,0,BAL,,3.08,1.25,L
Anthony Banda,2024/8/30 00:00,1,4,4,4,0,1,27,1,0.777,0,1.03,1.33,AZ,,3.08,1.25,L
Anthony Banda,2024/9/2 00:00,0.2,0,0,2,0,0,22,3,0.777,0,0.73,1.33,AZ,,3.08,1.25,L
Anthony Banda,2024/9/6 00:00,1,1,1,1,2,1,20,4,0.703,1,0.73,1.67,CLE,,3.08,1.25,L
Anthony Banda,2024/9/9 00:00,1,2,2,3,0,0,16,3,0.71,1,0.73,1,CHC,,3.08,1.25,L
Anthony Banda,2024/9/26 00:00,1.1,0,0,0,0,0,17,17,0.745,1,1.03,1,SD,,3.08,1.25,L
Anthony Banda,2024/9/29 00:00,1,0,0,0,0,0,14,3,0.704,0,1.03,0.67,COL,,3.08,1.25,L
Anthony Banda,2024/10/6 00:00,1,0,0,1,0,1,14,7,0.745,1,1.03,0,SD,,3.08,1.25,L
Anthony Banda,2024/10/8 00:00,1.1,0,0,0,0,2,13,2,0.745,0,1.03,0,SD,,3.08,1.25,L
Anthony Banda,2024/10/9 00:00,0.2,0,0,1,1,1,19,1,0.745,0,0.77,0,SD,,3.08,1.25,L
Anthony Banda,2024/10/14 00:00,1,0,0,1,0,1,18,5,0.734,1,0.77,0,NYM,,3.08,1.25,L
Anthony Banda,2024/10/18 00:00,0.1,0,0,0,0,0,2,4,0.734,0,0.43,0,NYM,,3.08,1.25,L
Anthony Banda,2024/10/20 00:00,1.1,1,1,1,1,2,26,2,0.734,1,0.73,0.33,NYM,,3.08,1.25,L
Anthony Banda,2024/10/25 00:00,0.2,0,0,2,1,2,16,5,0.761,1,0.47,0.33,NYY,,3.08,1.25,L
Anthony Banda,2024/10/26 00:00,0.2,0,0,0,0,0,16,1,0.761,1,0.5,0.33,NYY,,3.08,1.25,L
Anthony Banda,2024/10/28 00:00,0.1,0,0,0,1,1,10,2,0.761,0,0.17,0,NYY,,3.08,1.25,L
Anthony Banda,2024/10/30 00:00,0.2,0,0,0,2,1,16,2,0.761,0,0.17,0,NYY,,3.08,1.25,L
Anthony Maldonado,2024/4/26 00:00,3,0,0,3,0,2,36,5,0.684,1,3,0,WSH,,5.68,1.47,R
Anthony Maldonado,2024/4/29 00:00,1,0,0,1,0,0,12,3,0.684,1,2,0,WSH,,5.68,1.47,R
Anthony Maldonado,2024/5/1 00:00,1,0,0,0,0,1,13,2,0.704,1,1.67,0,COL,,5.68,1.47,R
Anthony Maldonado,2024/5/2 00:00,1,0,0,2,1,1,19,1,0.704,1,1,0,COL,,5.68,1.47,R
Anthony Maldonado,2024/5/6 00:00,1,0,0,0,0,0,6,4,0.781,0,1,0,LAD,,5.68,1.47,R
Anthony Maldonado,2024/5/8 00:00,1,0,0,0,0,0,11,2,0.781,0,1,0,LAD,,5.68,1.47,R
Anthony Maldonado,2024/5/11 00:00,0.1,2,2,2,1,0,21,3,0.75,1,0.7,0.67,PHI,,5.68,1.47,R
Anthony Maldonado,2024/5/13 00:00,0.2,3,3,3,0,2,23,2,0.685,0,0.43,1.67,DET,,5.68,1.47,R
Anthony Maldonado,2024/5/17 00:00,1,0,0,0,1,1,14,4,0.734,1,0.43,1.67,NYM,,5.68,1.47,R
Anthony Maldonado,2024/5/18 00:00,2,0,0,1,0,0,25,1,0.734,1,1.07,1,NYM,,5.68,1.47,R
Anthony Maldonado,2024/7/3 00:00,1,4,4,3,2,1,28,46,0.741,1,1.33,1.33,BOS,,5.68,1.47,R
Anthony Maldonado,2024/9/3 00:00,1,0,0,1,0,1,18,62,0.684,1,1.33,1.33,WSH,,5.68,1.47,R
Anthony Maldonado,2024/9/5 00:00,1,0,0,0,0,0,8,2,0.75,1,1,1.33,PHI,,5.68,1.47,R
Anthony Maldonado,2024/9/6 00:00,1,3,3,4,0,2,28,1,0.75,1,1,1,PHI,,5.68,1.47,R
Anthony Maldonado,2024/9/25 00:00,1,0,0,0,0,0,13,19,0.726,0,1,1,MIN,,5.68,1.47,R
Anthony Maldonado,2024/9/26 00:00,2,0,0,1,2,0,22,1,0.726,0,1.33,1,MIN,,5.68,1.47,R
Anthony Molina,2024/3/28 00:00,0.1,6,6,6,1,0,31,5,0.777,0,0.1,6,AZ,,6.79,1.58,R
Anthony Molina,2024/4/2 00:00,3,5,5,4,3,1,56,5,0.71,0,1.55,5.5,CHC,,6.79,1.58,R
Anthony Molina,2024/4/14 00:00,1,1,1,3,0,1,24,12,0.703,0,1.37,4,TOR,,6.79,1.58,R
Anthony Molina,2024/4/20 00:00,3,0,0,4,0,2,43,6,0.687,1,2.33,2,SEA,,6.79,1.58,R
Anthony Molina,2024/4/24 00:00,3,0,0,1,1,0,42,4,0.745,1,2.33,0.33,SD,,6.79,1.58,R
Anthony Molina,2024/4/27 00:00,0.2,0,0,0,0,0,6,3,0.741,1,2.07,0,HOU,,6.79,1.58,R
Anthony Molina,2024/5/5 00:00,1,0,0,0,0,1,11,8,0.672,0,1.4,0,PIT,,6.79,1.58,R
Anthony Molina,2024/5/8 00:00,3.2,0,1,2,1,3,54,3,0.701,1,1.47,0,SF,,6.79,1.58,R
Anthony Molina,2024/5/17 00:00,1,2,2,3,1,1,28,9,0.701,0,1.73,0.67,SF,,6.79,1.58,R
Anthony Molina,2024/5/27 00:00,1.2,3,3,2,3,0,45,10,0.703,1,1.8,1.67,CLE,,6.79,1.58,R
Anthony Molina,2024/6/2 00:00,2.1,1,1,2,1,0,26,6,0.781,0,1.43,2,LAD,,6.79,1.58,R
Anthony Molina,2024/6/7 00:00,2,1,1,3,0,1,45,5,0.703,0,1.77,1.67,STL,,6.79,1.58,R
Anthony Molina,2024/6/12 00:00,2,0,0,2,0,0,27,5,0.726,0,2.03,0.67,MIN,,6.79,1.58,R
Anthony Molina,2024/6/15 00:00,1,0,0,1,0,1,10,3,0.672,1,1.67,0.33,PIT,,6.79,1.58,R
Anthony Molina,2024/6/20 00:00,3,0,0,0,1,1,45,5,0.781,1,2,0,LAD,,6.79,1.58,R
Anthony Molina,2024/6/25 00:00,1,0,0,1,1,0,14,5,0.741,0,1.67,0,HOU,,6.79,1.58,R
Anthony Molina,2024/6/28 00:00,2,0,0,1,0,4,29,3,0.618,0,2,0,CWS,,6.79,1.58,R
Anthony Molina,2024/7/1 00:00,1.1,3,3,3,1,2,35,3,0.729,1,1.37,1,MIL,,6.79,1.58,R
Anthony Molina,2024/7/4 00:00,1,1,1,2,1,0,20,3,0.729,1,1.37,1.33,MIL,,6.79,1.58,R
Anthony Molina,2024/7/8 00:00,0.1,0,0,1,0,1,7,4,0.693,0,0.73,1.33,CIN,,6.79,1.58,R
Anthony Molina,2024/7/11 00:00,0.2,4,4,5,0,0,32,3,0.693,0,0.43,1.67,CIN,,6.79,1.58,R
Anthony Molina,2024/7/23 00:00,3.1,0,0,1,4,2,66,12,0.741,1,1.13,1.33,BOS,,6.79,1.58,R
Anthony Molina,2024/8/4 00:00,1,1,1,3,0,2,20,12,0.745,0,1.43,1.67,SD,,6.79,1.58,R
Anthony Molina,2024/8/8 00:00,2,2,2,2,0,2,43,4,0.734,1,2.03,1,NYM,,6.79,1.58,R
Anthony Molina,2024/8/10 00:00,2,1,1,1,0,3,32,2,0.724,1,1.67,1.33,ATL,,6.79,1.58,R
Anthony Molina,2024/8/12 00:00,1,2,2,2,1,1,36,2,0.777,0,1.67,1.67,AZ,,6.79,1.58,R
Anthony Molina,2024/8/14 00:00,2,1,1,2,0,0,38,2,0.777,0,1.67,1.33,AZ,,6.79,1.58,R
Anthony Molina,2024/8/21 00:00,1,0,0,0,0,0,11,7,0.684,0,1.33,1,WSH,,6.79,1.58,R
Anthony Molina,2024/8/24 00:00,1,0,0,0,0,2,16,3,0.761,0,1.33,0.33,NYY,,6.79,1.58,R
Anthony Molina,2024/8/28 00:00,1,0,0,2,0,0,12,4,0.678,1,1,0,MIA,,6.79,1.58,R
Anthony Molina,2024/9/1 00:00,2,1,1,2,0,2,25,4,0.751,1,1.33,0.33,BAL,,6.79,1.58,R
Anthony Molina,2024/9/10 00:00,1.2,6,6,4,2,2,46,9,0.685,0,1.4,2.33,DET,,6.79,1.58,R
Anthony Molina,2024/9/16 00:00,3,0,0,1,0,2,20,6,0.777,1,2.07,2.33,AZ,,6.79,1.58,R
Anthony Molina,2024/9/18 00:00,2,0,0,0,0,2,19,2,0.777,1,2.07,2,AZ,,6.79,1.58,R
Anthony Molina,2024/9/27 00:00,1.2,4,4,6,0,2,35,9,0.781,1,2.07,1.33,LAD,,6.79,1.58,R
Antonio Senzatela,2024/9/16 00:00,3,2,2,4,2,2,67,5,0.777,1,3,2,AZ,,6.57,1.86,R
Antonio Senzatela,2024/9/22 00:00,5,1,1,5,2,2,73,6,0.781,0,4,1.5,LAD,,6.57,1.86,R
Antonio Senzatela,2024/9/28 00:00,4.1,6,7,6,4,3,78,6,0.781,1,4.03,3,LAD,,6.57,1.86,R
Austin Gomber,2024/3/30 00:00,4.2,4,4,6,3,3,91,5,0.777,0,4.2,4,AZ,,4.75,1.31,L
Austin Gomber,2024/4/5 00:00,4,2,2,4,3,7,89,6,0.669,1,4.1,3,TB,,4.75,1.31,L
Austin Gomber,2024/4/10 00:00,6,2,2,6,2,4,98,5,0.777,1,4.73,2.67,AZ,,4.75,1.31,L
Austin Gomber,2024/4/16 00:00,5.1,3,3,6,0,4,89,6,0.75,0,5.03,2.33,PHI,,4.75,1.31,L
Austin Gomber,2024/4/22 00:00,5,1,1,4,3,2,95,6,0.745,1,5.37,2,SD,,4.75,1.31,L
Austin Gomber,2024/4/28 00:00,7,4,4,6,0,2,79,6,0.741,1,5.7,2.67,HOU,,4.75,1.31,L
Austin Gomber,2024/5/4 00:00,6,0,0,4,2,3,88,6,0.672,0,6,1.67,PIT,,4.75,1.31,L
Austin Gomber,2024/5/10 00:00,6.2,1,2,5,2,5,82,6,0.686,1,6.4,1.67,TEX,,4.75,1.31,L
Austin Gomber,2024/5/15 00:00,6,0,0,2,2,5,92,5,0.745,0,6.07,0.33,SD,,4.75,1.31,L
Austin Gomber,2024/5/22 00:00,8,1,1,5,0,6,90,7,0.694,0,6.73,0.67,OAK,,4.75,1.31,L
Austin Gomber,2024/6/2 00:00,3,3,3,5,3,2,79,11,0.781,0,5.67,1.33,LAD,,4.75,1.31,L
Austin Gomber,2024/6/7 00:00,5,4,4,6,1,4,90,5,0.703,0,5.33,2.67,STL,,4.75,1.31,L
Austin Gomber,2024/6/12 00:00,3,8,8,11,1,2,71,5,0.726,0,3.67,5,MIN,,4.75,1.31,L
Austin Gomber,2024/6/18 00:00,6.2,4,4,5,2,3,92,6,0.781,1,4.73,5.33,LAD,,4.75,1.31,L
Austin Gomber,2024/6/25 00:00,5.1,5,5,8,0,4,89,7,0.741,0,4.77,5.67,HOU,,4.75,1.31,L
Austin Gomber,2024/7/1 00:00,6,4,4,9,0,3,79,6,0.729,1,5.77,4.33,MIL,,4.75,1.31,L
Austin Gomber,2024/7/6 00:00,7,1,1,6,0,3,99,5,0.71,1,6.03,3.33,KC,,4.75,1.31,L
Austin Gomber,2024/7/11 00:00,5,4,4,7,1,5,97,5,0.693,0,6,3,CIN,,4.75,1.31,L
Austin Gomber,2024/7/22 00:00,5.2,4,4,6,1,5,101,11,0.741,1,5.73,3,BOS,,4.75,1.31,L
Austin Gomber,2024/7/28 00:00,3.2,3,3,6,1,6,85,6,0.701,0,4.47,3.67,SF,,4.75,1.31,L
Austin Gomber,2024/8/2 00:00,7,2,2,5,1,6,100,5,0.745,0,5.13,3,SD,,4.75,1.31,L
Austin Gomber,2024/8/8 00:00,3,5,5,6,1,1,68,6,0.734,1,4.4,3.33,NYM,,4.75,1.31,L
Austin Gomber,2024/8/13 00:00,6,2,2,6,1,4,92,5,0.777,0,5.33,3,AZ,,4.75,1.31,L
Austin Gomber,2024/8/20 00:00,7,1,1,3,2,5,96,7,0.684,0,5.33,2.67,WSH,,4.75,1.31,L
Austin Gomber,2024/8/25 00:00,6,4,4,6,3,4,85,5,0.761,0,6.33,2.33,NYY,,4.75,1.31,L
Austin Gomber,2024/8/30 00:00,6,3,3,8,1,4,90,5,0.751,1,6.33,2.67,BAL,,4.75,1.31,L
Austin Gomber,2024/9/5 00:00,8,1,1,5,0,6,92,6,0.724,0,6.67,2.67,ATL,,4.75,1.31,L
Austin Gomber,2024/9/13 00:00,6,2,2,9,1,4,94,8,0.71,1,6.67,2,CHC,,4.75,1.31,L
Austin Gomber,2024/9/18 00:00,2,5,6,6,1,1,49,5,0.777,1,5.33,2.67,AZ,,4.75,1.31,L
Austin Gomber,2024/9/25 00:00,5,4,4,7,0,3,80,7,0.703,1,4.33,3.67,STL,,4.75,1.31,L
